date,grade,qualifier,prize,auction_house,seller,sale_type,psa_certification,img_url,lot_url
12/11/2019,6.0,,1775.0,eBay,charleibarr-8,Auction,24034743,https://d1w8cc2yygc27j.cloudfront.net/2558011123602811296/9076571186628465294.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3148248
12/9/2019,8.5,,3603.0,eBay,ubat-30,Auction,41539372,https://d1w8cc2yygc27j.cloudfront.net/6574485507577512797/-2893357476285499123.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3137973
12/1/2019,8.0,,3200.0,eBay,probstein123,Auction,43165894,https://d1w8cc2yygc27j.cloudfront.net/2325906785601056707/-6496723272578180868.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3121907
11/23/2019,5.0,,1501.0,eBay,meaveg3,Auction,44745323,https://d1w8cc2yygc27j.cloudfront.net/1640485835935862196/-2288967988692349047.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3104187
11/23/2019,6.0,,1782.0,eBay,meaveg3,Auction,44745324,https://d1w8cc2yygc27j.cloudfront.net/-5103626718910516941/-742100177038321787.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3104026
11/12/2019,6.0,,1825.0,eBay,pokemonteamrocket,Buy It Now,41900057,https://d1w8cc2yygc27j.cloudfront.net/-9070212036353863815/1043900989796603891.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3086908
11/8/2019,5.0,,1275.0,eBay,kristae,Auction,42688710,https://d1w8cc2yygc27j.cloudfront.net/7260486609503802414/-362400009181454603.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3069001
11/4/2019,8.0,,3203.0,eBay,probstein123,Auction,43165894,https://d1w8cc2yygc27j.cloudfront.net/8248016643384582901/-6496723272578180868.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3063430
10/30/2019,9.0,,5150.0,eBay,pwcc_auctions,Auction,28960047,https://d1w8cc2yygc27j.cloudfront.net/-3678016409382673631/1097136336104660267.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3050091
10/30/2019,9.0,,5100.0,eBay,pwcc_auctions,Auction,43563059,https://d1w8cc2yygc27j.cloudfront.net/6962035805142362874/-7655620327240813600.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3050626
10/30/2019,9.0,,5200.0,eBay,pwcc_auctions,Auction,4178629,https://d1w8cc2yygc27j.cloudfront.net/-5383023441671202364/-5367769114594841810.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3049839
10/30/2019,8.0,,2457.89,eBay,pwcc_auctions,Auction,21158790,https://d1w8cc2yygc27j.cloudfront.net/-3826087996857687859/-5869893141179065425.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3049943
10/29/2019,5.0,,1472.95,eBay,dacardworld,Best Offer,42309969,https://d1w8cc2yygc27j.cloudfront.net/768537549537800304/-2376720372814939294.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3054049
10/23/2019,5.0,,1275.0,eBay,probstein123,Auction,44211765,https://d1w8cc2yygc27j.cloudfront.net/-7663372220745997358/867104683483545896.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3034947
